-16.5
-16.333
-16.333
-16.5
-16.25
-16.333
-16.417
-21.5
-33.167
-47.917
-57.167
-66.167
-67.5
-60.333
-48
-31.5
-17.333
-4.9167
2.3333
-8.0833
-26.75
-41.75
-54.583
-50.917
-12.417
24.417
47.333
60.75
70.167
75
70.75
52.25
30.833
5.8333
7.1667
37.917
49.333
62.667
88.917
107.58
