-0.14705
-0.14779
-0.14199
-0.14705
-0.14922
-0.1456
-0.14489
-0.14417
-0.14922
-0.14632
-0.14775
-0.16157
-0.16248
-0.16136
-0.14035
-0.12159
-0.10908
-0.099428
-0.090666
-0.082381
-0.075109
-0.071161
-0.067232
-0.059726
-0.040408
-0.014239
-0.003481
0.0011524
-0.007511
-0.0022415
0.0047905
-0.0029533
-0.0084846
-0.0047974
-0.0044283
-0.0029512
-0.0044315
-0.0036903
-0.0040622
-0.003689
