0.094492
0.094518
0.17911
0.5031
0.88112
1.1549
1.1788
1.1762
1.1787
1.1775
1.1777
1.1767
1.1769
1.177
1.1787
1.1753
1.1772
1.1764
1.1767
1.1783
1.1755
1.1773
1.178
1.1779
1.1777
1.1761
1.1768
1.175
1.1775
1.1772
1.1774
1.1762
1.1769
1.1754
1.1756
1.1777
1.1754
1.1764
1.1766
1.1777
