-0.039986 -0.00021809 1.9992 0.85607 0.0046692 1.5553
-0.039986 -0.00018901 1.9992 0.85639 0.0040481 1.5559
-0.038896 -0.00016972 1.9992 0.857 0.0037394 1.555
-0.040349 -0.00017606 1.9992 0.85619 0.0037359 1.5562
-0.039986 -0.00021809 1.9992 0.85623 0.0046701 1.5556
-0.039986 -0.00020355 1.9992 0.85607 0.0043579 1.5553
-0.039623 -0.00017289 1.9992 0.85611 0.0037355 1.5546
-0.039623 -0.0002017 1.9992 0.85676 0.0043614 1.5559
-0.039986 -0.00020355 1.9992 0.85623 0.0043587 1.5556
-0.041439 -0.00021095 1.9991 0.8551 0.004353 1.5562
-0.040713 -0.00020725 1.9992 0.85583 0.0043567 1.5562
-0.040349 -0.0002054 1.9992 0.85651 0.0043601 1.5569
-0.039622 -0.00024492 1.9992 0.85643 0.005294 1.5553
-0.039622 -0.00023052 1.9992 0.85659 0.0049835 1.5556
-0.039986 -0.00024717 1.9992 0.85623 0.0052927 1.5556
-0.039986 -0.00023263 1.9992 0.85607 0.0049804 1.5553
-0.039623 -0.00017289 1.9992 0.8566 0.0037376 1.5556
-0.038896 -0.00016972 1.9992 0.85684 0.0037387 1.5547
-0.039623 -0.0001873 1.9992 0.85595 0.004046 1.5543
-0.039622 -0.00023052 1.9992 0.85707 0.0049863 1.5566
-0.039986 -0.00023263 1.9992 0.85607 0.0049804 1.5553
-0.039986 -0.00023263 1.9992 0.85671 0.0049842 1.5566
-0.038169 -0.00022206 1.9993 0.85724 0.0049873 1.554
-0.040349 -0.0002054 1.9992 0.85635 0.0043593 1.5566
-0.039986 -0.00020355 1.9992 0.85655 0.0043604 1.5563
-0.039986 -0.00018901 1.9992 0.85639 0.0040481 1.5559
-0.039622 -0.00023052 1.9992 0.85627 0.0049816 1.555
-0.039623 -0.0001873 1.9992 0.85627 0.0040476 1.555
-0.039622 -0.00023052 1.9992 0.85659 0.0049835 1.5556
-0.040349 -0.00017606 1.9992 0.85619 0.0037359 1.5562
-0.039623 -0.0002017 1.9992 0.85627 0.0043589 1.555
-0.039986 -0.00021809 1.9992 0.85574 0.0046674 1.5546
-0.039986 -0.00018901 1.9992 0.85623 0.0040474 1.5556
-0.040349 -0.00022007 1.9992 0.8557 0.0046672 1.5553
-0.039259 -0.0002284 1.9992 0.85647 0.0049828 1.5547
-0.039623 -0.00021611 1.9992 0.85595 0.0046685 1.5543
-0.040349 -0.00023474 1.9992 0.85586 0.0049793 1.5556
-0.039259 -0.00019985 1.9992 0.85696 0.0043624 1.5556
-0.039623 -0.0002017 1.9992 0.85659 0.0043606 1.5556
-0.039986 -0.00017447 1.9992 0.8564 0.0037368 1.5559
-0.03926 -0.00015703 1.9992 0.8568 0.003427 1.5553
-0.039986 -0.00021809 1.9992 0.85591 0.0046683 1.555
-0.039623 -0.0002017 1.9992 0.85643 0.0043597 1.5553
-0.040349 -0.00017606 1.9992 0.85603 0.0037352 1.5559
-0.039986 -0.00020355 1.9992 0.85591 0.0043571 1.555
-0.039259 -0.00018558 1.9992 0.85647 0.0040485 1.5547
-0.038896 -0.000198 1.9992 0.85684 0.0043618 1.5547
-0.039622 -0.00023052 1.9992 0.85627 0.0049816 1.555
-0.039986 -0.00021809 1.9992 0.85591 0.0046683 1.555
-0.039986 -0.00017447 1.9992 0.85591 0.0037346 1.555
-0.039986 -0.00015993 1.9992 0.8564 0.0034254 1.5559
-0.039986 -0.00021809 1.9992 0.85607 0.0046692 1.5553
-0.039986 -0.00020355 1.9992 0.85623 0.0043587 1.5556
-0.04035 0.00011737 1.9992 0.85604 -0.0024901 1.5559
-0.039979 -0.00075601 1.9992 0.85577 0.016183 1.555
-0.040344 -0.0007042 1.9992 0.85591 0.01494 1.5559
-0.038527 -0.00070051 1.9993 0.85691 0.015581 1.5544
-0.04107 -0.00073182 1.9992 0.85502 0.015235 1.5556
-0.039981 -0.00065425 1.9992 0.85613 0.01401 1.5556
-0.041432 -0.00078348 1.9991 0.85512 0.01617 1.5565
-0.03998 -0.0007124 1.9992 0.85611 0.015255 1.5556
-0.041434 -0.00070816 1.9991 0.85563 0.014624 1.5575
-0.040343 -0.00071887 1.9992 0.85558 0.015245 1.5553
-0.03998 -0.00069786 1.9992 0.85659 0.014952 1.5566
-0.040708 -0.00065133 1.9992 0.85573 0.013692 1.5562
-0.040344 -0.00067486 1.9992 0.85576 0.014315 1.5556
-0.040344 -0.00068953 1.9992 0.85543 0.01462 1.5549
-0.039254 -0.00067091 1.9992 0.85636 0.014636 1.5547
-0.040344 -0.00067486 1.9992 0.85576 0.014315 1.5556
-0.039617 -0.00067711 1.9992 0.85583 0.014627 1.5543
-0.040707 -0.00071054 1.9992 0.85603 0.014942 1.5569
-0.039618 -0.00066271 1.9992 0.85584 0.014316 1.5543
-0.040344 -0.00068953 1.9992 0.85559 0.014623 1.5553
-0.040707 -0.00069574 1.9992 0.85539 0.01462 1.5556
-0.039254 -0.00065663 1.9992 0.85636 0.014325 1.5547
-0.040344 -0.00066019 1.9992 0.85593 0.014006 1.5559
-0.040343 -0.00076288 1.9992 0.85556 0.016179 1.5553
-0.039981 -0.00066879 1.9992 0.85564 0.014313 1.5546
-0.040344 -0.0007042 1.9992 0.85623 0.014946 1.5566
-0.03998 -0.00069786 1.9992 0.85611 0.014943 1.5556
-0.040708 -0.00065133 1.9992 0.85476 0.013676 1.5543
-0.039254 -0.00068518 1.9992 0.85635 0.014948 1.5547
-0.040344 -0.0007042 1.9992 0.85639 0.014948 1.5569
-0.039254 -0.00069945 1.9992 0.85619 0.015256 1.5543
-0.039981 -0.00068332 1.9992 0.85628 0.014635 1.5559
-0.03998 -0.00072693 1.9992 0.85594 0.015563 1.5553
-0.039617 -0.00069152 1.9992 0.85615 0.014944 1.555
-0.039254 -0.00068518 1.9992 0.85635 0.014948 1.5547
-0.039979 -0.00075601 1.9992 0.8556 0.016179 1.5546
-0.040344 -0.00068953 1.9992 0.85608 0.014631 1.5562
-0.040344 -0.0007042 1.9992 0.85575 0.014937 1.5556
-0.039981 -0.00065425 1.9992 0.85564 0.014002 1.5546
-0.040344 -0.00068953 1.9992 0.85575 0.014626 1.5556
-0.039981 -0.00066879 1.9992 0.8558 0.014315 1.555
-0.03998 -0.00072693 1.9992 0.85578 0.01556 1.555
-0.039617 -0.00067711 1.9992 0.85616 0.014633 1.555
-0.04107 -0.00074675 1.9992 0.85485 0.015543 1.5552
